Year,Month,Payment_Mode,Volume_Lakhs,Value_Crores,Banks_Live,Num_Transactions_Daily_Avg,Market_Share_Pct,YoY_Growth_Volume_Pct,Avg_Ticket_Size_Rs,Success_Rate_Pct,Digital_Payment_Index,Quarter
2020,1,NEFT,275.43,720291.15,235,918100,17.22,12.34,261515.14,99.9,128.72,Q4 FY2019-20
2020,1,RTGS,136.09,7829313.44,235,453633,8.51,16.25,5753040.96,99.9,128.72,Q4 FY2019-20
2020,1,NACH,398.64,13390.16,235,1328800,24.93,22.92,3358.96,93.18,128.72,Q4 FY2019-20
2020,1,AePS,20.11,585.94,235,67033,1.26,51.64,2913.67,88.1,128.72,Q4 FY2019-20
2020,1,Debit_Card,310.16,5146.05,235,1033867,19.39,5.24,1659.16,97.17,128.72,Q4 FY2019-20
2020,1,Credit_Card,208.46,9519.74,235,694867,13.04,15.7,4566.7,97.34,128.72,Q4 FY2019-20
2020,1,PPI,82.2,802.93,235,274000,5.14,33.62,976.8,95.21,128.72,Q4 FY2019-20
2020,1,NETC,5.87,7.49,235,19567,0.37,100.6,127.59,92.54,128.72,Q4 FY2019-20
2020,1,BBPS,8.73,169.76,235,29100,0.55,74.49,1944.51,94.98,128.72,Q4 FY2019-20
2020,2,UPI,1.74,27.47,240,5800,0.11,104.49,1578.86,95.66,134.57,Q4 FY2019-20
2020,2,IMPS,145.39,8354.2,240,484633,9.45,25.59,5746.06,99.3,134.57,Q4 FY2019-20
2020,2,NEFT,288.62,755491.39,240,962067,18.77,15.98,261759.89,99.9,134.57,Q4 FY2019-20
2020,2,RTGS,127.0,7313624.07,240,423333,8.26,7.62,5758759.11,99.65,134.57,Q4 FY2019-20
2020,2,NACH,354.39,11824.86,240,1181300,23.04,7.35,3336.68,92.0,134.57,Q4 FY2019-20
2020,2,AePS,19.48,569.72,240,64933,1.27,42.61,2924.65,89.9,134.57,Q4 FY2019-20
2020,2,Debit_Card,299.12,4992.67,240,997067,19.45,0.99,1669.12,97.71,134.57,Q4 FY2019-20
2020,2,Credit_Card,209.6,9700.29,240,698667,13.63,14.28,4628.0,98.38,134.57,Q4 FY2019-20
2020,2,PPI,78.11,758.97,240,260367,5.08,24.24,971.67,94.64,134.57,Q4 FY2019-20
2020,2,NETC,5.32,6.79,240,17733,0.35,72.33,127.68,90.86,134.57,Q4 FY2019-20
2020,2,BBPS,9.3,182.41,240,31000,0.6,77.03,1961.44,95.79,134.57,Q4 FY2019-20
2020,3,UPI,1.94,30.43,244,6467,0.11,114.07,1568.61,95.46,133.16,Q4 FY2019-20
2020,3,IMPS,181.11,10451.1,244,603700,9.97,52.63,5770.58,98.62,133.16,Q4 FY2019-20
2020,3,NEFT,302.4,792351.53,244,1008000,16.65,19.72,262021.01,99.9,133.16,Q4 FY2019-20
2020,3,RTGS,142.26,8200628.33,244,474200,7.83,19.6,5764535.59,99.9,133.16,Q4 FY2019-20
2020,3,NACH,456.87,15284.59,244,1522900,25.16,35.94,3345.5,94.79,133.16,Q4 FY2019-20
2020,3,AePS,21.62,634.33,244,72067,1.19,53.67,2933.99,90.26,133.16,Q4 FY2019-20
2020,3,Debit_Card,353.36,5951.85,244,1177867,19.46,18.7,1684.36,95.48,133.16,Q4 FY2019-20
2020,3,Credit_Card,247.66,11362.39,244,825533,13.64,32.64,4587.9,95.65,133.16,Q4 FY2019-20
2020,3,PPI,93.04,916.43,244,310133,5.12,44.8,984.99,94.13,133.16,Q4 FY2019-20
2020,3,NETC,6.07,6.92,244,20233,0.33,86.37,113.93,92.56,133.16,Q4 FY2019-20
2020,3,BBPS,9.74,191.49,244,32467,0.54,76.58,1965.98,96.45,133.16,Q4 FY2019-20
2020,4,UPI,1.2,18.64,249,4000,0.13,24.34,1553.63,95.61,136.15,Q1 FY2020-21
2020,4,IMPS,96.81,5576.48,249,322700,10.45,-20.4,5760.23,98.99,136.15,Q1 FY2020-21
2020,4,NEFT,158.63,416043.28,249,528767,17.12,-38.12,262272.76,99.81,136.15,Q1 FY2020-21
2020,4,RTGS,71.06,4100377.54,249,236867,7.67,-40.73,5770303.32,99.9,136.15,Q1 FY2020-21
2020,4,NACH,235.39,7927.44,249,784633,25.41,-31.2,3367.79,93.2,136.15,Q1 FY2020-21
2020,4,AePS,11.03,324.08,249,36767,1.19,-23.89,2938.2,89.21,136.15,Q1 FY2020-21
2020,4,Debit_Card,173.76,2903.48,249,579200,18.76,-41.92,1670.97,94.54,136.15,Q1 FY2020-21
2020,4,Credit_Card,124.68,5796.95,249,415600,13.46,-34.4,4649.46,97.23,136.15,Q1 FY2020-21
2020,4,PPI,45.0,458.37,249,150000,4.86,-31.47,1018.59,93.21,136.15,Q1 FY2020-21
2020,4,NETC,3.36,4.03,249,11200,0.36,-2.21,120.01,90.64,136.15,Q1 FY2020-21
2020,4,BBPS,5.53,109.54,249,18433,0.6,-4.52,1980.87,97.05,136.15,Q1 FY2020-21
2020,5,UPI,1.52,23.65,253,5067,0.12,47.88,1555.71,93.74,137.29,Q1 FY2020-21
2020,5,IMPS,118.05,6818.85,253,393500,9.47,-5.31,5776.24,98.66,137.29,Q1 FY2020-21
2020,5,NEFT,229.88,603526.61,253,766267,18.44,-11.66,262539.85,99.9,137.29,Q1 FY2020-21
2020,5,RTGS,92.06,5317457.15,253,306867,7.38,-23.83,5776077.72,99.7,137.29,Q1 FY2020-21
2020,5,NACH,320.48,10831.04,253,1068267,25.71,-7.98,3379.63,92.86,137.29,Q1 FY2020-21
2020,5,AePS,15.44,455.84,253,51467,1.24,3.44,2952.34,88.67,137.29,Q1 FY2020-21
2020,5,Debit_Card,232.88,3954.0,253,776267,18.68,-22.55,1697.87,97.12,137.29,Q1 FY2020-21
2020,5,Credit_Card,164.18,7575.15,253,547267,13.17,-15.15,4613.93,97.26,137.29,Q1 FY2020-21
2020,5,PPI,60.03,595.84,253,200100,4.82,-10.55,992.57,92.64,137.29,Q1 FY2020-21
2020,5,NETC,4.88,5.44,253,16267,0.39,34.62,111.5,91.65,137.29,Q1 FY2020-21
2020,5,BBPS,7.27,144.2,253,24233,0.58,19.54,1983.56,95.58,137.29,Q1 FY2020-21
2020,6,UPI,1.99,30.66,258,6633,0.13,81.79,1540.92,96.36,138.64,Q1 FY2020-21
2020,6,IMPS,142.06,8206.21,258,473533,9.41,11.17,5776.58,98.36,138.64,Q1 FY2020-21
2020,6,NEFT,273.27,718236.63,258,910900,18.11,3.46,262830.4,99.9,138.64,Q1 FY2020-21
2020,6,RTGS,107.79,6232265.22,258,359300,7.14,-11.52,5781858.45,99.9,138.64,Q1 FY2020-21
2020,6,NACH,402.62,13574.37,258,1342067,26.68,13.56,3371.51,91.59,138.64,Q1 FY2020-21
2020,6,AePS,19.35,569.37,258,64500,1.28,25.86,2942.47,90.88,138.64,Q1 FY2020-21
2020,6,Debit_Card,263.93,4469.15,258,879767,17.49,-12.65,1693.31,97.22,138.64,Q1 FY2020-21
2020,6,Credit_Card,201.97,9383.34,258,673233,13.38,2.53,4645.91,98.02,138.64,Q1 FY2020-21
2020,6,PPI,79.67,796.36,258,265567,5.28,16.16,999.57,93.1,138.64,Q1 FY2020-21
2020,6,NETC,6.21,8.15,258,20700,0.41,62.38,131.31,92.67,138.64,Q1 FY2020-21
2020,6,BBPS,10.07,202.36,258,33567,0.67,57.7,2009.58,94.52,138.64,Q1 FY2020-21
2020,7,UPI,2.3,35.74,262,7667,0.13,97.28,1553.71,93.74,140.74,Q2 FY2020-21
2020,7,IMPS,188.78,10898.55,262,629267,10.7,44.13,5773.15,96.75,140.74,Q2 FY2020-21
2020,7,NEFT,300.52,790569.01,262,1001733,17.03,12.1,263067.02,99.9,140.74,Q2 FY2020-21
2020,7,RTGS,124.72,7218331.44,262,415733,7.07,1.56,5787629.44,99.9,140.74,Q2 FY2020-21
2020,7,NACH,433.78,14550.15,262,1445933,24.58,20.18,3354.27,94.71,140.74,Q2 FY2020-21
2020,7,AePS,21.32,626.83,262,71067,1.21,34.64,2940.12,88.76,140.74,Q2 FY2020-21
2020,7,Debit_Card,332.24,5629.97,262,1107467,18.83,9.4,1694.55,97.04,140.74,Q2 FY2020-21
2020,7,Credit_Card,244.83,11406.97,262,816100,13.88,22.1,4659.14,97.95,140.74,Q2 FY2020-21
2020,7,PPI,95.02,953.19,262,316733,5.39,35.55,1003.15,93.19,140.74,Q2 FY2020-21
2020,7,NETC,8.19,9.51,262,27300,0.46,102.99,116.14,92.47,140.74,Q2 FY2020-21
2020,7,BBPS,12.76,252.21,262,42533,0.72,90.31,1976.58,97.43,140.74,Q2 FY2020-21
2020,8,UPI,2.55,39.75,267,8500,0.14,105.38,1558.85,96.4,140.12,Q2 FY2020-21
2020,8,IMPS,172.1,10001.76,267,573667,9.55,28.19,5811.6,98.86,140.12,Q2 FY2020-21
2020,8,NEFT,336.0,884784.47,267,1120000,18.64,23.48,263328.71,99.75,140.12,Q2 FY2020-21
2020,8,RTGS,132.22,7660066.03,267,440733,7.33,6.82,5793424.62,99.9,140.12,Q2 FY2020-21
2020,8,NACH,444.14,14960.46,267,1480467,24.63,20.87,3368.41,92.44,140.12,Q2 FY2020-21
2020,8,AePS,24.87,733.3,267,82900,1.38,52.48,2948.54,88.25,140.12,Q2 FY2020-21
2020,8,Debit_Card,339.34,5724.33,267,1131133,18.82,11.19,1686.9,97.81,140.12,Q2 FY2020-21
2020,8,Credit_Card,243.7,11384.71,267,812333,13.52,19.38,4671.61,96.02,140.12,Q2 FY2020-21
2020,8,PPI,87.39,878.69,267,291300,4.85,21.98,1005.48,94.59,140.12,Q2 FY2020-21
2020,8,NETC,8.32,9.66,267,27733,0.46,95.46,116.1,92.88,140.12,Q2 FY2020-21
2020,8,BBPS,12.4,247.87,267,41333,0.69,76.14,1998.94,96.27,140.12,Q2 FY2020-21
2020,9,UPI,2.78,42.34,271,9267,0.15,110.24,1523.0,96.93,140.34,Q2 FY2020-21
2020,9,IMPS,191.51,11092.37,271,638367,10.51,39.17,5792.06,98.32,140.34,Q2 FY2020-21
2020,9,NEFT,309.11,814865.74,271,1030367,16.96,11.92,263616.75,99.07,140.34,Q2 FY2020-21
2020,9,RTGS,143.24,8306791.88,271,477467,7.86,14.8,5799212.43,99.9,140.34,Q2 FY2020-21
2020,9,NACH,426.66,14433.95,271,1422200,23.4,14.06,3383.01,94.84,140.34,Q2 FY2020-21
2020,9,AePS,24.15,716.98,271,80500,1.32,43.75,2968.85,88.17,140.34,Q2 FY2020-21
2020,9,Debit_Card,348.0,5924.11,271,1160000,19.09,13.46,1702.33,95.18,140.34,Q2 FY2020-21
2020,9,Credit_Card,253.58,11903.91,271,845267,13.91,22.03,4694.34,99.05,140.34,Q2 FY2020-21
2020,9,PPI,101.68,1011.06,271,338933,5.58,38.88,994.35,94.29,140.34,Q2 FY2020-21
2020,9,NETC,9.05,13.03,271,30167,0.5,101.52,143.99,93.93,140.34,Q2 FY2020-21
2020,9,BBPS,13.23,268.12,271,44100,0.73,78.98,2026.63,97.13,140.34,Q2 FY2020-21
2020,10,UPI,3.27,49.54,276,10900,0.16,132.2,1514.93,94.15,141.8,Q3 FY2020-21
2020,10,IMPS,192.0,11142.47,276,640000,9.16,36.12,5803.37,96.98,141.8,Q3 FY2020-21
2020,10,NEFT,389.95,1028888.85,276,1299833,18.6,39.11,263851.48,99.9,141.8,Q3 FY2020-21
2020,10,RTGS,144.31,8377224.81,276,481033,6.88,14.74,5805020.31,99.9,141.8,Q3 FY2020-21
2020,10,NACH,549.29,18608.57,276,1830967,26.2,44.25,3387.75,92.19,141.8,Q3 FY2020-21
2020,10,AePS,26.83,796.72,276,89433,1.28,55.06,2969.52,90.72,141.8,Q3 FY2020-21
2020,10,Debit_Card,353.11,6009.26,276,1177033,16.84,14.55,1701.81,96.38,141.8,Q3 FY2020-21
2020,10,Credit_Card,302.87,14094.66,276,1009567,14.45,43.17,4653.7,97.92,141.8,Q3 FY2020-21
2020,10,PPI,110.82,1090.05,276,369400,5.29,48.1,983.62,93.07,141.8,Q3 FY2020-21
2020,10,NETC,9.68,11.58,276,32267,0.46,104.32,119.6,91.45,141.8,Q3 FY2020-21
2020,10,BBPS,14.31,284.87,276,47700,0.68,84.37,1990.72,94.9,141.8,Q3 FY2020-21
2020,11,UPI,3.6,55.5,280,12000,0.18,140.03,1541.63,96.06,148.0,Q3 FY2020-21
2020,11,IMPS,197.69,11472.44,280,658967,10.08,36.74,5803.25,96.51,148.0,Q3 FY2020-21
2020,11,NEFT,369.94,977176.31,280,1233133,18.87,30.02,264144.54,99.83,148.0,Q3 FY2020-21
2020,11,RTGS,135.02,7845766.83,280,450067,6.89,6.5,5810818.27,99.9,148.0,Q3 FY2020-21
2020,11,NACH,516.58,17389.01,280,1721933,26.35,33.26,3366.18,92.14,148.0,Q3 FY2020-21
2020,11,AePS,27.5,816.24,280,91667,1.4,54.3,2968.14,89.72,148.0,Q3 FY2020-21
2020,11,Debit_Card,321.16,5418.13,280,1070533,16.38,3.67,1687.05,96.52,148.0,Q3 FY2020-21
2020,11,Credit_Card,262.99,12323.97,280,876633,13.41,22.12,4686.1,97.48,148.0,Q3 FY2020-21
2020,11,PPI,101.04,1024.94,280,336800,5.15,32.12,1014.39,93.36,148.0,Q3 FY2020-21
2020,11,NETC,9.83,11.47,280,32767,0.5,96.67,116.68,93.24,148.0,Q3 FY2020-21
2020,11,BBPS,15.37,312.24,280,51233,0.78,88.6,2031.47,94.39,148.0,Q3 FY2020-21
2020,12,UPI,3.51,52.98,285,11700,0.18,119.75,1509.47,95.66,147.92,Q3 FY2020-21
2020,12,IMPS,185.85,10779.78,285,619500,9.77,25.41,5800.26,97.91,147.92,Q3 FY2020-21
2020,12,NEFT,348.84,922348.2,285,1162800,18.34,20.79,264404.37,99.9,147.92,Q3 FY2020-21
2020,12,RTGS,130.76,7605818.89,285,435867,6.88,2.32,5816625.03,99.9,147.92,Q3 FY2020-21
2020,12,NACH,492.55,16581.84,285,1641833,25.9,24.82,3366.53,93.24,147.92,Q3 FY2020-21
2020,12,AePS,26.2,779.05,285,87333,1.38,42.72,2973.47,90.15,147.92,Q3 FY2020-21
2020,12,Debit_Card,334.4,5644.5,285,1114667,17.58,7.4,1687.95,97.48,147.92,Q3 FY2020-21
2020,12,Credit_Card,256.35,12079.16,285,854500,13.48,16.93,4711.98,97.64,147.92,Q3 FY2020-21
2020,12,PPI,98.69,966.44,285,328967,5.19,26.27,979.27,93.83,147.92,Q3 FY2020-21
2020,12,NETC,10.06,11.01,285,33533,0.53,90.77,109.46,94.1,147.92,Q3 FY2020-21
2020,12,BBPS,14.42,294.05,285,48067,0.76,68.51,2039.17,94.36,147.92,Q3 FY2020-21
2021,1,UPI,3.35,50.64,289,11167,0.16,96.93,1511.71,96.03,152.62,Q4 FY2020-21
2021,1,IMPS,201.3,11733.6,289,671000,9.88,32.53,5828.91,98.03,152.62,Q4 FY2020-21
2021,1,NEFT,365.56,967500.45,289,1218533,17.94,24.71,264662.56,99.9,152.62,Q4 FY2020-21
2021,1,RTGS,147.77,8603802.24,289,492567,7.25,14.71,5822428.26,99.9,152.62,Q4 FY2020-21
2021,1,NACH,535.7,18153.59,289,1785667,26.29,33.35,3388.76,94.19,152.62,Q4 FY2020-21
2021,1,AePS,27.59,814.75,289,91967,1.35,45.92,2953.06,87.65,152.62,Q4 FY2020-21
2021,1,Debit_Card,327.97,5492.55,289,1093233,16.1,4.81,1674.71,95.68,152.62,Q4 FY2020-21
2021,1,Credit_Card,298.25,14068.54,289,994167,14.64,33.64,4717.03,97.55,152.62,Q4 FY2020-21
2021,1,PPI,101.76,1028.26,289,339200,4.99,27.4,1010.48,95.52,152.62,Q4 FY2020-21
2021,1,NETC,11.2,13.1,289,37333,0.55,101.32,116.94,91.85,152.62,Q4 FY2020-21
2021,1,BBPS,17.19,344.43,289,57300,0.84,91.32,2003.66,97.42,152.62,Q4 FY2020-21
2021,2,UPI,3.37,50.35,294,11233,0.18,86.01,1494.09,96.25,153.17,Q4 FY2020-21
2021,2,IMPS,204.37,11903.22,294,681233,11.01,31.27,5824.35,96.98,153.17,Q4 FY2020-21
2021,2,NEFT,326.56,865089.31,294,1088533,17.6,9.76,264909.76,99.9,153.17,Q4 FY2020-21
2021,2,RTGS,138.53,8073868.93,294,461767,7.47,6.69,5828245.82,99.9,153.17,Q4 FY2020-21
2021,2,NACH,500.04,16914.15,294,1666800,26.95,22.27,3382.56,94.52,153.17,Q4 FY2020-21
2021,2,AePS,23.82,708.97,294,79400,1.28,22.31,2976.38,88.78,153.17,Q4 FY2020-21
2021,2,Debit_Card,295.89,5028.38,294,986300,15.95,-5.91,1699.41,97.01,153.17,Q4 FY2020-21
2021,2,Credit_Card,245.02,11528.88,294,816733,13.2,7.85,4705.28,96.72,153.17,Q4 FY2020-21
2021,2,PPI,91.22,902.32,294,304067,4.92,11.74,989.17,94.97,153.17,Q4 FY2020-21
2021,2,NETC,10.54,12.23,294,35133,0.57,79.58,116.0,91.71,153.17,Q4 FY2020-21
2021,2,BBPS,16.27,324.56,294,54233,0.88,72.46,1994.82,97.48,153.17,Q4 FY2020-21
2021,3,UPI,4.64,69.72,298,15467,0.21,140.48,1502.66,96.32,155.92,Q4 FY2020-21
2021,3,IMPS,232.09,13537.88,298,773633,10.49,45.43,5833.03,99.15,155.92,Q4 FY2020-21
2021,3,NEFT,378.27,1003088.9,298,1260900,17.1,25.26,265178.02,99.9,155.92,Q4 FY2020-21
2021,3,RTGS,152.55,8899925.74,298,508500,6.89,16.55,5834104.06,99.9,155.92,Q4 FY2020-21
2021,3,NACH,587.94,19971.62,298,1959800,26.57,41.23,3396.88,95.07,155.92,Q4 FY2020-21
2021,3,AePS,32.46,964.83,298,108200,1.47,61.82,2972.37,88.15,155.92,Q4 FY2020-21
2021,3,Debit_Card,365.42,6164.27,298,1218067,16.52,15.62,1686.9,95.39,155.92,Q4 FY2020-21
2021,3,Credit_Card,317.57,15034.62,298,1058567,14.35,37.31,4734.27,98.91,155.92,Q4 FY2020-21
2021,3,PPI,111.49,1152.17,298,371633,5.04,33.64,1033.43,93.0,155.92,Q4 FY2020-21
2021,3,NETC,12.31,16.77,298,41033,0.56,98.8,136.27,91.35,155.92,Q4 FY2020-21
2021,3,BBPS,17.8,358.01,298,59333,0.8,79.69,2011.31,96.54,155.92,Q4 FY2020-21
2021,4,UPI,4.64,70.6,303,15467,0.22,125.81,1521.56,94.11,156.1,Q1 FY2021-22
2021,4,IMPS,209.01,12247.8,303,696700,9.97,27.78,5859.91,97.88,156.1,Q1 FY2021-22
2021,4,NEFT,381.83,1013532.91,303,1272767,18.21,24.57,265440.88,99.9,156.1,Q1 FY2021-22
2021,4,RTGS,150.38,8782062.82,303,501267,7.17,13.98,5839914.1,99.9,156.1,Q1 FY2021-22
2021,4,NACH,529.92,18016.54,303,1766400,25.28,25.04,3399.86,94.41,156.1,Q1 FY2021-22
2021,4,AePS,29.36,871.49,303,97867,1.4,42.1,2968.28,89.57,156.1,Q1 FY2021-22
2021,4,Debit_Card,357.15,6047.48,303,1190500,17.04,12.44,1693.26,95.62,156.1,Q1 FY2021-22
2021,4,Credit_Card,283.86,13442.73,303,946200,13.54,20.56,4735.69,97.44,156.1,Q1 FY2021-22
2021,4,PPI,118.8,1176.76,303,396000,5.67,39.33,990.54,96.13,156.1,Q1 FY2021-22
2021,4,NETC,11.46,14.46,303,38200,0.55,75.43,126.2,93.64,156.1,Q1 FY2021-22
2021,4,BBPS,19.99,410.62,303,66633,0.95,92.19,2054.11,95.5,156.1,Q1 FY2021-22
2021,5,UPI,4.71,70.58,307,15700,0.23,115.22,1498.54,96.01,156.83,Q1 FY2021-22
2021,5,IMPS,215.43,12609.46,307,718100,10.39,28.49,5853.16,97.12,156.83,Q1 FY2021-22
2021,5,NEFT,350.91,932471.35,307,1169700,16.93,12.79,265729.49,99.9,156.83,Q1 FY2021-22
2021,5,RTGS,140.73,8226754.26,307,469100,6.79,5.82,5845771.52,99.9,156.83,Q1 FY2021-22
2021,5,NACH,571.6,19365.24,307,1905333,27.58,32.49,3387.9,94.5,156.83,Q1 FY2021-22
2021,5,AePS,30.73,910.47,307,102433,1.48,44.4,2962.8,90.24,156.83,Q1 FY2021-22
2021,5,Debit_Card,334.43,5685.71,307,1114767,16.14,4.77,1700.12,97.93,156.83,Q1 FY2021-22
2021,5,Credit_Card,280.39,13309.89,307,934633,13.53,16.98,4746.92,97.97,156.83,Q1 FY2021-22
2021,5,PPI,110.06,1089.79,307,366867,5.31,26.3,990.18,92.84,156.83,Q1 FY2021-22
2021,5,NETC,12.85,18.17,307,42833,0.62,86.45,141.41,94.03,156.83,Q1 FY2021-22
2021,5,BBPS,20.66,422.17,307,68867,1.0,89.17,2043.4,96.9,156.83,Q1 FY2021-22
2021,6,UPI,5.23,77.11,312,17433,0.24,124.4,1474.34,95.67,158.71,Q1 FY2021-22
2021,6,IMPS,221.19,12900.0,312,737300,10.35,28.71,5832.09,98.09,158.71,Q1 FY2021-22
2021,6,NEFT,390.07,1037482.21,312,1300233,18.25,23.52,265973.34,99.9,158.71,Q1 FY2021-22
2021,6,RTGS,135.92,7953484.25,312,453067,6.36,1.39,5851592.3,99.9,158.71,Q1 FY2021-22
2021,6,NACH,544.54,18577.2,312,1815133,25.48,23.98,3411.54,94.56,158.71,Q1 FY2021-22
2021,6,AePS,30.62,917.19,312,102067,1.43,39.69,2995.39,88.11,158.71,Q1 FY2021-22
2021,6,Debit_Card,347.01,5851.07,312,1156700,16.24,8.17,1686.14,95.26,158.71,Q1 FY2021-22
2021,6,Credit_Card,310.31,14694.39,312,1034367,14.52,27.18,4735.39,97.58,158.71,Q1 FY2021-22
2021,6,PPI,117.79,1222.19,312,392633,5.51,32.26,1037.6,93.68,158.71,Q1 FY2021-22
2021,6,NETC,13.79,17.04,312,45967,0.65,89.66,123.55,92.05,158.71,Q1 FY2021-22
2021,6,BBPS,20.55,417.52,312,68500,0.96,79.2,2031.74,96.22,158.71,Q1 FY2021-22
2021,7,UPI,5.05,74.56,316,16833,0.23,103.45,1476.45,95.51,164.09,Q2 FY2021-22
2021,7,IMPS,243.88,14278.74,316,812933,11.09,38.45,5854.82,99.01,164.09,Q2 FY2021-22
2021,7,NEFT,404.55,1077118.26,316,1348500,18.39,26.22,266250.96,99.9,164.09,Q2 FY2021-22
2021,7,RTGS,152.34,8923234.82,316,507800,6.93,12.74,5857447.04,99.9,164.09,Q2 FY2021-22
2021,7,NACH,585.58,19849.29,316,1951933,26.63,30.97,3389.68,92.5,164.09,Q2 FY2021-22
2021,7,AePS,33.53,1004.8,316,111767,1.52,48.51,2996.71,90.87,164.09,Q2 FY2021-22
2021,7,Debit_Card,320.03,5450.14,316,1066767,14.55,-0.74,1703.01,94.92,164.09,Q2 FY2021-22
2021,7,Credit_Card,301.74,14295.99,316,1005800,13.72,21.48,4737.85,99.0,164.09,Q2 FY2021-22
2021,7,PPI,119.17,1244.95,316,397233,5.42,30.93,1044.68,94.73,164.09,Q2 FY2021-22
2021,7,NETC,13.55,14.79,316,45167,0.62,76.64,109.12,94.01,164.09,Q2 FY2021-22
2021,7,BBPS,19.93,404.64,316,66433,0.91,65.52,2030.32,97.63,164.09,Q2 FY2021-22
2021,8,UPI,5.86,86.18,321,19533,0.27,121.68,1470.72,97.24,163.6,Q2 FY2021-22
2021,8,IMPS,251.09,14744.73,321,836967,11.51,39.07,5872.29,98.03,163.6,Q2 FY2021-22
2021,8,NEFT,382.64,1019863.98,321,1275467,17.54,17.62,266533.55,99.17,163.6,Q2 FY2021-22
2021,8,RTGS,139.73,8192814.48,321,465767,6.4,2.59,5863318.17,99.9,163.6,Q2 FY2021-22
2021,8,NACH,533.36,18160.96,321,1777867,24.45,17.18,3405.01,94.47,163.6,Q2 FY2021-22
2021,8,AePS,31.78,954.4,321,105933,1.46,36.66,3003.16,89.17,163.6,Q2 FY2021-22
2021,8,Debit_Card,362.43,6221.62,321,1208100,16.61,11.85,1716.64,94.88,163.6,Q2 FY2021-22
2021,8,Credit_Card,307.67,14642.97,321,1025567,14.1,21.67,4759.31,99.25,163.6,Q2 FY2021-22
2021,8,PPI,128.44,1312.91,321,428133,5.89,38.08,1022.2,94.03,163.6,Q2 FY2021-22
2021,8,NETC,14.97,21.79,321,49900,0.69,84.98,145.57,92.29,163.6,Q2 FY2021-22
2021,8,BBPS,23.63,485.91,321,78767,1.08,86.9,2056.32,96.59,163.6,Q2 FY2021-22
2021,9,UPI,6.11,90.0,325,20367,0.27,117.03,1473.0,95.06,162.55,Q2 FY2021-22
2021,9,IMPS,260.77,15281.04,325,869233,11.67,40.9,5859.97,96.76,162.55,Q2 FY2021-22
2021,9,NEFT,408.27,1089136.12,325,1360900,18.27,23.64,266768.59,99.9,162.55,Q2 FY2021-22
2021,9,RTGS,140.97,8273791.79,325,469900,6.31,2.68,5869186.2,99.9,162.55,Q2 FY2021-22
2021,9,NACH,542.2,18412.3,325,1807333,24.26,17.02,3395.85,93.04,162.55,Q2 FY2021-22
2021,9,AePS,35.31,1049.3,325,117700,1.58,47.42,2971.67,89.89,162.55,Q2 FY2021-22
2021,9,Debit_Card,353.13,6004.55,325,1177100,15.8,8.44,1700.38,96.15,162.55,Q2 FY2021-22
2021,9,Credit_Card,331.09,15792.89,325,1103633,14.82,28.62,4769.97,97.16,162.55,Q2 FY2021-22
2021,9,PPI,119.81,1197.97,325,399367,5.36,26.03,999.89,95.95,162.55,Q2 FY2021-22
2021,9,NETC,15.21,21.94,325,50700,0.68,78.15,144.26,94.22,162.55,Q2 FY2021-22
2021,9,BBPS,21.95,450.84,325,73167,0.98,65.35,2053.94,94.89,162.55,Q2 FY2021-22
2021,10,UPI,6.5,96.2,330,21667,0.27,116.79,1479.98,94.5,166.3,Q3 FY2021-22
2021,10,IMPS,266.76,15630.35,330,889200,11.13,40.62,5859.33,97.39,166.3,Q3 FY2021-22
2021,10,NEFT,432.31,1154552.29,330,1441033,18.03,28.98,267065.83,99.9,166.3,Q3 FY2021-22
2021,10,RTGS,152.97,8987076.22,330,509900,6.38,10.53,5875058.0,99.9,166.3,Q3 FY2021-22
2021,10,NACH,624.43,21301.74,330,2081433,26.04,32.38,3411.39,92.99,166.3,Q3 FY2021-22
2021,10,AePS,37.51,1126.64,330,125033,1.56,52.04,3003.56,90.83,166.3,Q3 FY2021-22
2021,10,Debit_Card,374.31,6468.38,330,1247700,15.61,14.37,1728.08,95.3,166.3,Q3 FY2021-22
2021,10,Credit_Card,326.84,15627.07,330,1089467,13.63,24.73,4781.26,99.14,166.3,Q3 FY2021-22
2021,10,PPI,130.83,1319.96,330,436100,5.46,34.66,1008.91,93.92,166.3,Q3 FY2021-22
2021,10,NETC,17.75,26.05,330,59167,0.74,97.06,146.77,94.21,166.3,Q3 FY2021-22
2021,10,BBPS,27.58,562.97,330,91933,1.15,97.87,2041.21,96.75,166.3,Q3 FY2021-22
2021,11,UPI,7.23,107.72,334,24100,0.3,126.42,1489.92,95.46,168.97,Q3 FY2021-22
2021,11,IMPS,263.26,15504.07,334,877533,10.9,35.39,5889.26,97.87,168.97,Q3 FY2021-22
2021,11,NEFT,418.61,1118972.03,334,1395367,17.34,23.05,267306.57,99.9,168.97,Q3 FY2021-22
2021,11,RTGS,169.33,9958197.41,334,564433,7.01,21.38,5880941.01,99.9,168.97,Q3 FY2021-22
2021,11,NACH,613.85,20981.39,334,2046167,25.43,27.84,3418.0,93.59,168.97,Q3 FY2021-22
2021,11,AePS,35.69,1070.44,334,118967,1.48,40.45,2999.26,88.69,168.97,Q3 FY2021-22
2021,11,Debit_Card,370.4,6360.36,334,1234667,15.34,12.62,1717.16,97.34,168.97,Q3 FY2021-22
